kyc_verified,account_age_days,transaction_amount,hour,day,weekday,channel_atm,channel_mobile,channel_pos,channel_web,avg_txn_per_customer,txns_count_per_customer,amt_deviation,high_amount_flag,is_night,is_weekend,is_fraud
1,0.8956172632987621,0.01902814875556921,0,11,0,1,0,0,0,22336.125,8,-15841.125,0,1,0,0
0,0.16226162596186014,0.0202311781935247,13,22,4,0,1,0,0,15854.75,8,-9015.75,0,0,0,0
1,0.9176982268317163,0.014772082400941803,14,24,6,0,1,0,0,31378.0,7,-26100.0,0,0,0,0
1,0.8206758113081298,0.03377575090632006,12,19,1,0,1,0,0,78904.33333333333,12,-68192.33333333333,0,0,0,0
0,0.19337571094011374,0.01742993813595974,6,3,6,0,1,0,0,74434.08777777778,9,-68396.08777777778,0,0,0,0
0,0.034459685513549686,0.03205513903575581,20,17,6,0,0,1,0,73973.83333333333,6,-63753.83333333333,0,0,0,0
1,0.04081632653061225,0.017122186419273454,1,24,6,0,1,0,0,8238.6,10,-2288.6000000000004,0,1,0,0
1,0.7453997992639678,0.2166082480467645,7,4,0,0,0,0,1,41547.25,8,21444.75,0,0,0,0
1,0.961525593844095,0.015387585834314377,17,14,3,0,1,0,0,103418.85714285714,7,-97964.85714285714,0,0,0,0
1,0.36032117765138844,0.01862597321671781,7,5,1,0,0,0,1,36642.8,10,-30262.800000000003,0,0,0,0
1,0.8668450986952158,0.017408955064367494,12,1,4,0,1,0,0,50731.98090909091,11,-44699.98090909091,0,0,0,0
1,0.4493141518902643,0.028774785510167884,1,1,4,0,1,0,0,11591.0,6,-2309.0,0,1,0,0
1,0.3864168618266979,0.40591751995201586,0,19,1,0,1,0,0,24775.428571428572,7,92348.57142857142,0,1,0,0
1,0.38240214118434257,0.015810744444758024,5,19,1,0,0,1,0,36808.454545454544,11,-31233.454545454544,0,1,0,0
1,0.6935429909668785,0.01346413760502508,23,3,6,1,0,0,0,52408.125,8,-47504.125,0,1,0,0
0,0.6828370692539311,0.03225447821588216,17,25,0,0,0,0,1,50837.232500000006,12,-40560.232500000006,0,0,0,0
1,0.1368350618936099,0.02604698620317579,20,15,4,0,0,0,1,5898.166666666667,6,2603.833333333333,0,0,0,0
1,0.31549013047842084,0.4523040968852763,22,13,2,0,1,0,0,96639.0,4,33749.0,0,1,0,0
1,0.10438273670123786,0.010879722620580005,20,8,4,0,0,1,0,37186.875,8,-33021.875,0,0,0,0
1,0.4419538307126129,0.22919809100211266,10,24,6,0,0,0,1,37866.5,14,28725.5,0,0,0,0
1,0.18300434928069587,0.007791713917921008,14,20,2,0,1,0,0,26942.363636363636,11,-23660.363636363636,0,0,0,0
1,0.320508531281365,0.06851322592728477,15,4,0,0,1,0,0,9080.7,10,11564.3,0,0,0,0
1,0.978588156574105,0.01127140662363528,16,6,2,0,1,0,0,143044.1975,4,-138767.1975,0,0,0,0
1,0.21378387420541986,0.013824347000691985,14,21,3,0,0,0,1,6850.4,5,-1843.3999999999996,0,0,0,0
1,0.14988290398126464,0.017538350672519683,2,11,0,0,0,1,0,55685.4,5,-49616.4,0,1,0,0
1,0.6858481097356975,0.03861234890833296,7,10,6,0,0,0,1,28806.0,6,-16711.0,0,0,0,0
1,0.9431247908999665,1.0,12,1,4,0,0,1,0,74434.08777777778,9,212564.70222222226,1,0,0,0
1,0.06390097022415524,0.017569825279908052,13,2,5,0,0,0,1,54336.11111111111,9,-48258.11111111111,0,0,0,0
1,0.7126129140180663,0.03193623496339975,16,7,3,0,1,0,0,109033.16666666667,6,-98847.16666666667,0,0,0,0
1,0.4422883907661425,0.02232249099555197,5,7,3,0,1,0,0,29086.428571428572,7,-21649.428571428572,0,1,0,0
1,0.4225493476078956,0.014481816577249052,3,17,6,0,1,0,0,15292.0,8,-10097.0,0,1,0,0
1,0.6988959518233523,0.022745649605995615,7,16,5,0,0,0,1,46282.833333333336,6,-38724.833333333336,0,0,0,0
1,0.9471395115423218,0.028134801826604355,7,20,2,0,1,0,0,53172.2,15,-44073.2,0,0,0,0
1,0.02776848444295751,0.6944312571668118,5,17,6,0,0,0,1,59836.75,4,139786.25,0,1,0,0
1,0.9116761458681834,0.055353342860347265,0,12,1,0,0,0,1,10204.285714285714,7,6677.714285714286,0,1,0,0
1,0.4954834392773503,0.025767211915279167,3,20,2,0,0,1,0,28744.0,4,-20322.0,0,1,0,0
1,0.767480762796922,0.007302108914101913,11,11,0,0,1,0,0,35478.75,8,-32336.75,0,0,0,0
1,0.6851789896286383,0.03380023115651101,16,19,1,0,1,0,0,46780.0,9,-36061.0,0,0,0,0
0,0.3623285379725661,0.62877872333327,22,14,3,0,0,0,1,33487.7,10,147362.3,0,1,0,0
1,0.21712947474071595,0.9677672392632157,23,8,4,0,0,0,1,97140.54545454546,11,180641.45454545453,1,1,0,0
1,0.4633656741385078,0.01939535250843353,15,7,3,0,0,0,1,32832.666666666664,9,-26232.666666666664,0,0,0,0
1,0.8420876547340247,0.011666587805289265,12,19,1,0,0,0,1,33487.7,10,-29097.699999999997,0,0,0,0
0,0.6574105051856808,0.08617747502935794,8,14,3,0,0,1,0,27712.18181818182,11,-2016.1818181818198,0,0,0,0
0,0.07259953161592506,0.025735737307890794,3,8,4,0,0,0,1,15524.5,8,-7111.5,0,1,0,1
1,0.9735697557711609,0.012670278063118406,12,22,4,0,1,0,0,13842.0,7,-9165.0,0,0,0,0
1,0.890598862495818,0.02473904140725907,23,21,3,0,1,0,0,18836.272727272728,11,-10708.272727272728,0,1,0,0
1,0.4088323854131817,0.03797236522476943,1,11,0,0,0,0,1,38238.1,10,-26326.1,0,1,0,0
0,0.984610237537638,0.07180057381007011,14,17,6,1,0,0,0,27421.615384615383,13,-5836.615384615383,0,0,0,1
1,0.8865841418534627,0.05588841118594956,6,7,3,0,1,0,0,10437.0,7,6598.0,0,0,0,0
1,0.8956172632987621,0.6269462017475471,19,22,4,0,1,0,0,50576.6,10,129749.4,0,0,0,0
1,0.02776848444295751,0.04998167653273206,23,6,2,0,1,0,0,27712.18181818182,11,-12366.18181818182,0,1,0,0
1,0.2937437269989963,0.033474993546831186,23,23,5,0,1,0,0,52078.555555555555,9,-41452.555555555555,0,1,0,0
1,0.6764804282368685,0.02390671290076661,5,22,4,0,1,0,0,59970.75,4,-52080.75,0,1,0,0
1,0.22047507527601204,0.007977064383652522,17,9,5,0,1,0,0,50703.09090909091,11,-47368.09090909091,0,0,0,0
1,0.8029441284710606,1.0,12,19,1,0,1,0,0,45836.39857142857,7,241162.39142857146,1,0,0,0
1,0.40481766477082637,0.02168600449058715,1,14,3,0,0,0,1,62081.77777777778,9,-54826.77777777778,0,1,0,0
1,0.8802275008364001,0.7661374071547168,1,18,0,0,0,0,1,44530.25,8,175596.75,0,1,0,0
1,0.5245901639344263,0.11235035966208722,19,9,5,0,0,0,1,10994.2,5,22185.8,0,0,0,0
1,0.6630980260956841,0.05679418044301488,15,5,1,0,1,0,0,72961.0,9,-55667.0,0,0,0,0
0,0.2656406825025092,0.02200774492166827,6,4,0,0,0,1,0,43394.75,4,-36047.75,0,0,0,0
1,0.8631649381063901,0.0366574260716553,18,2,5,0,0,0,1,51528.545454545456,11,-39992.545454545456,0,0,0,0
1,0.9374372699899631,0.012897594672034413,7,11,0,0,0,0,1,12012.0,4,-7270.0,0,0,0,0
1,0.10705921712947473,0.7308368863793601,4,17,6,0,0,1,0,45173.5,6,164859.5,0,1,0,0
1,0.7450652392104382,0.02790748521768835,6,19,1,0,0,1,0,58239.666666666664,9,-49205.666666666664,0,0,0,0
1,0.24355971896955503,0.9408074894457772,5,10,6,0,1,0,0,43429.7,10,226643.3,1,1,0,0
1,0.47172967547674804,0.06501604732857696,8,3,6,0,0,0,1,33396.2,10,-13751.199999999997,0,0,0,0
1,0.007025761124121779,0.03491932830809751,17,15,4,1,0,0,0,13166.57142857143,7,-2127.5714285714294,0,0,0,0
1,0.049849447975911676,0.016331824055965487,17,22,4,0,0,0,1,60634.88888888889,9,-54910.88888888889,0,0,0,0
1,0.8926062228169956,0.021727970633771642,12,24,6,0,0,0,1,73693.11285714286,7,-66426.11285714286,0,0,0,0
1,0.9969889595182335,0.06775433817136518,7,14,3,0,0,0,1,22713.75,8,-2285.75,0,0,0,0
1,0.078621612579458,0.01974856754690302,22,5,1,0,1,0,0,32960.444444444445,9,-26259.444444444445,0,1,0,0
1,0.2750083640013382,0.00020633353732376096,2,7,3,0,1,0,0,35478.75,8,-34365.75,0,1,0,0
1,0.03546336567413851,0.022381943031730002,10,12,1,0,0,1,0,62835.25,4,-55381.25,0,0,0,0
1,0.1137504182000669,0.018381170714808263,5,7,3,0,1,0,0,27210.777777777777,9,-20900.777777777777,0,1,0,0
0,0.1953830712612914,0.013670471142348841,6,14,3,0,0,0,1,58239.666666666664,9,-53276.666666666664,0,0,0,0
1,0.19605219136835061,0.3369566551640965,16,7,3,0,0,1,0,45930.0,9,51475.0,0,0,0,0
1,0.6032117765138842,0.17227101777234688,5,25,0,0,0,0,1,43757.71428571428,7,6556.285714285717,0,1,0,0
1,0.2582803613248578,0.008123945884798249,23,13,2,0,0,1,0,11712.75,4,-8335.75,0,1,0,0
1,0.5095349615255939,0.13291726700108786,17,22,4,0,0,0,1,19073.833333333332,6,19987.166666666668,0,0,0,0
1,0.47908999665439944,0.07424859882916558,0,24,6,0,0,0,1,18836.272727272728,11,3448.727272727272,0,1,0,0
1,0.2355302776848444,0.6014447754057697,20,20,2,1,0,0,0,63465.0,3,109569.0,0,0,0,0
1,0.4710605553696888,0.016520671700295708,20,4,0,0,1,0,0,46847.3,10,-41069.3,0,0,0,0
1,0.7346938775510203,0.016027569517877906,14,9,5,0,1,0,0,121827.25,4,-116190.25,0,0,0,0
1,0.4158581465373034,0.01725158202742564,22,17,6,0,0,0,1,45373.0,9,-39386.0,0,1,0,0
0,0.8364001338240213,0.02766967707297622,15,17,6,1,0,0,0,69180.36363636363,11,-60214.36363636363,0,0,0,0
1,0.18501170960187352,0.2966761520641799,16,19,1,0,0,0,1,34789.27272727273,11,51097.72727272727,0,0,0,0
1,0.29909668785547006,0.0463725882188656,19,1,4,0,0,0,1,46833.098750000005,8,-32519.098750000005,0,0,0,0
1,0.7035797925727668,1.0,1,25,0,0,0,0,1,139349.516,5,147649.27400000003,1,1,0,0
1,0.6453663432586149,0.03198519546378166,2,7,3,0,0,0,1,11079.0,7,-879.0,0,1,0,0
1,0.24188691870190698,0.021633546811606532,11,17,6,0,1,0,0,15471.833333333334,6,-8231.833333333334,0,0,0,0
1,0.8952827032452325,0.0286908532237989,3,3,6,0,0,1,0,101035.54142857144,7,-91777.54142857144,0,1,0,0
1,0.5071930411508866,0.01183445237802724,0,23,5,0,0,0,1,34857.444444444445,9,-30419.444444444445,0,1,0,0
1,0.7387085981933756,0.7658226610808331,6,2,5,1,0,0,0,131785.33333333334,3,88251.66666666666,0,0,0,0
1,0.2746738039478086,0.015216224082977695,9,22,4,0,1,0,0,78323.5,4,-72918.5,0,0,0,0
1,0.4456339913014386,0.008193889456772407,16,6,2,1,0,0,0,44718.555555555555,9,-41321.555555555555,0,0,0,0
1,0.19638675142188022,0.007043317697797536,3,20,2,0,1,0,0,32960.444444444445,9,-29892.444444444445,0,1,0,0
1,0.6630980260956841,0.03493681420109105,11,23,5,0,1,0,0,47652.5,6,-36608.5,0,0,0,0
1,0.7447306791569086,0.03715752261127051,10,25,0,0,1,0,0,49901.38461538462,13,-38222.38461538462,0,0,0,0
1,0.47641351622616257,0.02344158814713847,10,25,0,0,1,0,0,32003.0,13,-24246.0,0,0,0,0
1,0.7440615590498494,0.7326309390004971,4,15,4,0,1,0,0,63747.36363636364,11,146798.63636363635,0,1,0,1
1,0.5269320843091335,0.039311784628074525,23,14,3,0,0,0,1,28273.0,6,-15978.0,0,1,0,0
1,0.03947808631649381,0.024885922908404797,2,12,1,0,1,0,0,47269.4,5,-39099.4,0,1,0,0
1,0.4954834392773503,0.055307879538564066,6,18,0,0,0,1,0,29131.6,5,-12262.599999999999,0,0,0,0
1,0.4232184677149548,0.01775167856704086,13,16,5,1,0,0,0,67110.2325,12,-60980.2325,0,0,0,1
1,0.43693542990966877,0.1399151213771022,22,23,5,0,0,0,1,74443.0,8,-33381.0,0,1,0,1
1,0.49414519906323184,0.12004764975784311,8,12,1,1,0,0,0,38215.583333333336,12,-2834.5833333333358,0,0,0,0
1,0.9013047842087655,0.014030680538015747,21,8,4,0,1,0,0,7152.142857142857,7,-2086.142857142857,0,0,0,0
0,0.5480093676814988,0.05863019920733649,1,25,0,1,0,0,0,34278.625,8,-16459.625,0,1,0,0
1,0.915356306457009,0.029708532196022874,22,12,1,0,0,1,0,12842.857142857143,7,-3293.857142857143,0,1,0,0
1,0.030779524924723984,0.021007551842437834,5,8,4,0,1,0,0,61965.529411764706,17,-54904.529411764706,0,1,0,0
1,0.1177651388424222,0.0823550588209703,19,16,5,0,0,0,1,13842.0,7,10761.0,0,0,0,0
1,0.8046169287387086,0.05008309471209459,1,3,6,0,1,0,0,9704.833333333334,6,5670.166666666666,0,1,0,0
1,0.7243225158916026,0.021696496026383273,4,21,3,0,0,0,1,55077.9,10,-47819.9,0,1,0,0
1,0.9926396788223486,0.18796635532334754,13,13,2,0,1,0,0,24769.0,11,30033.0,0,0,0,0
1,0.6480428236868517,0.5862915005375687,7,12,1,0,1,0,0,59484.0,7,109217.0,0,0,0,0
0,0.9240548678487789,0.16238449387379988,18,14,3,0,1,0,0,17695.333333333332,9,29791.666666666668,0,0,0,0
1,0.5366343258614921,0.5885331920193404,23,2,5,0,1,0,0,47367.0,4,121975.0,0,1,0,0
1,0.08497825359652057,0.052328283372465006,2,10,6,0,1,0,0,39486.42857142857,7,-23469.428571428572,0,1,0,0
0,0.16962194713951154,0.027966937253866384,22,18,0,0,0,1,0,10554.57142857143,7,-1503.5714285714294,0,1,0,0
1,0.5122114419538307,0.012177175880700605,17,17,6,0,0,1,0,28744.0,4,-24208.0,0,0,0,0
1,0.6082301773168284,0.009099658713837729,7,8,4,0,1,0,0,41133.22222222222,9,-37477.22222222222,0,0,0,0
1,0.9267313482770156,0.39052293976050406,2,16,5,0,0,0,1,28489.5,6,84232.5,0,1,0,0
1,0.2499163599866176,0.12363225782151861,17,19,1,0,1,0,0,48550.348750000005,8,-12144.348750000005,0,0,0,0
0,0.7641351622616259,0.02153562581084271,13,17,6,0,1,0,0,11792.3,10,-4580.299999999999,0,0,0,1
1,0.6139176982268317,0.04881012170216495,13,16,5,0,1,0,0,9706.5,8,5304.5,0,0,0,0
0,0.4954834392773503,0.0785081623623917,17,9,5,0,1,0,0,59560.34454545455,11,-36057.34454545455,0,0,0,0
1,0.5483439277350284,0.2426937032145261,13,1,4,0,0,0,1,49611.0,8,20840.0,0,0,0,0
1,0.3640013382402141,0.02016473180014925,8,10,6,0,1,0,0,59942.125,8,-53122.125,0,0,0,0
1,0.8106390097022416,0.04035394385048945,7,22,4,0,1,0,0,36053.879,10,-23460.879,0,0,0,0
1,0.3174974907995985,0.020811709840910197,12,22,4,0,1,0,0,58638.5,10,-51633.5,0,0,0,0
1,0.8517898962863834,0.9562999906380528,11,6,2,0,0,0,1,53346.4,10,221156.6,1,0,0,0
1,0.06122448979591837,0.009970456184915974,23,21,3,0,1,0,0,6891.0,4,-2986.0,0,1,0,0
1,0.7450652392104382,0.017741187031244735,1,7,3,0,1,0,0,55077.9,10,-48950.9,0,1,0,0
1,0.8772164603546336,0.006207492012706368,13,19,1,0,0,0,1,23421.375,8,-20592.375,0,0,0,0
1,0.7818668450986952,0.062018965269484354,20,1,4,0,0,1,0,102572.6,5,-83784.6,0,0,0,0
1,0.9551689528270324,0.013792872393303613,4,20,2,1,0,0,0,42772.77777777778,9,-37774.77777777778,0,1,0,0
1,0.1522248243559719,0.040833057318512424,23,17,6,0,0,1,0,15194.166666666666,6,-2464.166666666666,0,1,0,0
1,0.8016058882569421,0.03498927188007167,8,4,0,1,0,0,0,32558.315833333338,12,-21499.315833333338,0,0,0,0
1,0.681164268986283,0.024732047050061653,17,21,3,0,0,1,0,8548.625,8,-422.625,0,0,0,0
1,0.9802609568417531,0.22431602967831654,23,8,4,0,0,0,1,11294.538461538461,13,53901.46153846154,0,1,0,0
1,0.1338240214118434,0.017951017747167203,17,19,1,0,0,0,1,10487.222222222223,9,-4300.222222222223,0,0,0,0
1,0.19270659083305453,0.02800540621845217,17,1,4,1,0,0,0,12071.625,8,-3009.625,0,0,0,0
1,0.41150886584141855,0.010502027331919562,7,11,0,0,0,0,1,8179.428571428572,7,-4122.428571428572,0,0,0,0
1,0.02542656406825025,0.058990408603003384,9,8,4,0,0,0,1,32960.444444444445,9,-15038.444444444445,0,0,0,1
1,0.38942790230846436,0.03053036916671921,18,17,6,0,1,0,0,60061.5,8,-50277.5,0,0,0,0
0,0.13081298093007696,0.7911772059214647,7,18,0,0,0,0,1,78904.33333333333,12,148382.6666666667,1,0,0,0
1,0.3479424556707929,0.26939466181566024,0,12,1,0,0,0,1,46847.3,10,31238.699999999997,0,1,0,0
1,0.3285379725660756,0.03298538854301209,0,9,5,0,0,1,0,28566.333333333332,6,-18080.333333333332,0,1,0,0
1,0.6099029775844764,0.030086227484683314,13,22,4,0,1,0,0,7342.0,2,2315.0,0,0,0,0
0,0.4526597524255604,0.5825145476509643,15,7,3,0,1,0,0,97798.47375,8,69822.52625,0,0,0,0
1,0.9933087989294078,0.042095538792645944,9,14,3,1,0,0,0,11604.285714285714,7,1486.7142857142862,0,0,0,0
1,0.8093007694881231,0.2279600897781701,5,17,6,0,1,0,0,21851.428571428572,7,44386.57142857143,0,1,0,0
1,0.02776848444295751,0.03586356652974862,5,7,3,1,0,0,0,14278.0,6,-2969.0,0,1,0,0
1,0.48310471729675475,0.006648136516143553,0,25,0,0,0,0,1,9099.5,6,-6144.5,0,1,0,0
1,0.593174974907996,0.01210373513012774,6,6,2,0,1,0,0,16482.166666666668,12,-11967.166666666668,0,0,0,0
1,0.37102709936433587,0.05894144810262148,14,17,6,0,0,0,1,36034.75,8,-18126.75,0,0,0,0
1,0.30712612914018067,0.987764106490627,10,20,2,0,0,1,0,73316.63636363637,11,210183.36363636365,1,0,0,0
0,0.813650050184008,0.035118667488223856,1,1,4,0,1,0,0,35536.454545454544,11,-24440.454545454544,0,1,0,0
1,0.9836065573770492,0.06370110817546282,1,7,3,0,0,0,1,9845.333333333334,3,9423.666666666666,0,1,0,0
1,0.8320508531281364,0.027494818143040826,17,4,0,1,0,0,0,41678.818181818184,11,-32762.818181818184,0,0,0,0
1,0.14352626296420207,0.0378254837236237,21,9,5,0,1,0,0,25862.166666666668,6,-13992.166666666668,0,0,0,0
1,0.06423553027768483,0.5808813652453677,0,13,2,0,1,0,0,108429.97,7,58724.03,0,1,0,0
1,0.7929073268651723,0.03429683051752752,7,3,6,0,0,0,1,29520.545454545456,11,-18659.545454545456,0,0,0,0
1,0.913683506189361,0.06393192196297753,11,13,2,0,0,0,1,38628.8,10,-19293.800000000003,0,0,0,0
1,0.19805955168952827,0.011058078729114105,6,3,6,0,1,0,0,10083.5,4,-5867.5,0,0,0,0
1,0.09300769488123117,0.02954766198048231,12,19,1,1,0,0,0,11764.5,4,-2261.5,0,0,0,0
1,0.9491468718634994,0.019682121153527573,2,9,5,0,0,0,1,103418.85714285714,7,-96736.85714285714,0,1,0,0
1,0.8584810973569755,0.011551180911531907,6,25,0,0,1,0,0,6850.4,5,-2493.3999999999996,0,0,0,0
0,0.6594178655068584,0.010592953975485965,6,17,6,0,0,1,0,49611.0,8,-45528.0,0,0,0,0
0,0.3091334894613583,0.12802121696289692,13,9,5,1,0,0,0,55956.0,10,-18295.0,0,0,0,0
0,0.7413850786216125,0.04110583724921164,7,8,4,0,0,0,1,50304.0,6,-37496.0,0,0,0,0
1,0.04048176647708264,0.7312950167757908,8,24,6,0,1,0,0,47592.75,8,162571.25,0,0,0,0
1,0.1284710605553697,0.036926708823755795,11,14,3,0,1,0,0,86191.6,10,-74578.6,0,0,0,0
1,0.6480428236868517,0.36676660553948187,16,5,1,1,0,0,0,20920.0,9,85009.0,0,0,0,1
0,0.3650050184008029,0.02702619621081398,18,11,0,0,1,0,0,31869.14285714286,7,-23087.14285714286,0,0,0,1
1,0.5413181666109066,0.04157445918143848,14,12,1,0,1,0,0,41604.71428571428,7,-28662.714285714283,0,0,0,0
1,0.6831716293074607,0.0473552954051025,19,14,3,0,1,0,0,8178.857142857143,7,6416.142857142857,0,0,0,0
1,0.06122448979591837,0.028683858866601485,21,2,5,0,1,0,0,15928.833333333334,6,-6672.833333333334,0,0,0,0
1,0.3556373369019739,0.0325412468609762,15,18,0,0,1,0,0,27179.285714285714,7,-16820.285714285714,0,0,0,0
0,0.8701906992305118,0.046323627718483695,18,16,5,0,1,0,0,43429.7,10,-29129.699999999997,0,0,0,0
1,0.8584810973569755,0.07408073425642761,6,2,5,1,0,0,0,53172.2,15,-30935.199999999997,0,0,0,0
1,0.3074606891937103,0.025627324771330853,13,11,0,0,1,0,0,9373.2,5,-991.2000000000007,0,0,0,0
1,0.5757778521244563,0.024364843297197333,10,3,6,1,0,0,0,6634.5,8,1386.5,0,0,0,0
1,0.11843425894948142,0.03962653070195823,13,4,0,0,1,0,0,9470.57142857143,7,2914.4285714285706,0,0,0,0
0,0.32686517229842754,0.6498457272118858,19,21,3,0,0,1,0,74605.8,10,112268.2,0,0,0,0
1,0.5265975242556039,0.021000557485240417,10,3,6,0,0,1,0,55071.8,5,-48012.8,0,0,0,0
1,0.9444630311140849,0.03640912639114704,16,22,4,0,0,0,1,27421.615384615383,13,-15956.615384615383,0,0,0,0
1,0.4148544663767146,0.11587201851098598,5,17,6,1,0,0,0,57010.4,5,-22823.4,0,1,0,1
1,0.4031448645031783,0.01023624175841777,13,24,6,0,0,0,1,60634.88888888889,9,-56653.88888888889,0,0,0,0
1,0.6925393108062897,0.029635091445450006,21,11,0,0,0,1,0,16482.166666666668,12,-6954.166666666668,0,0,0,0
1,0.5229173636667782,0.044176360058877095,8,22,4,0,0,1,0,10300.142857142857,7,3385.857142857143,0,0,0,0
1,0.8658414185346269,0.03848645047877948,3,23,5,0,0,1,0,6863.25,4,5195.75,0,1,0,0
1,0.9140180662428906,0.016163959483227512,11,25,0,0,0,0,1,50837.232500000006,12,-45161.232500000006,0,0,0,0
1,0.5607226497156239,0.0189337249334041,6,20,2,0,0,0,1,20249.0,11,-13781.0,0,0,0,0
1,0.8645031783205085,0.021360766880907323,16,9,5,0,0,0,1,10994.2,5,-3832.2000000000007,0,0,0,0
1,0.14754098360655737,0.023434593789941054,15,6,2,0,1,0,0,6863.25,4,891.75,0,0,0,0
1,0.26865172298427564,0.05403490652863442,22,9,5,0,0,1,0,10204.285714285714,7,6300.714285714286,0,1,0,0
1,0.7761793241886918,0.06195601605470762,12,14,3,0,0,0,1,35574.333333333336,6,-16804.333333333336,0,0,0,0
1,0.7243225158916026,0.019853482904864255,13,5,1,0,0,0,1,41678.818181818184,11,-34947.818181818184,0,0,0,0
1,0.6370023419203746,0.01023624175841777,22,19,1,0,0,0,1,18226.909090909092,11,-14245.909090909092,0,1,0,0
1,0.2228169956507193,0.030054752877294942,10,19,1,0,0,0,1,25844.583333333332,12,-16196.583333333332,0,0,0,0
1,0.9267313482770156,0.4565496717041076,21,5,1,0,1,0,0,88907.66666666667,9,42694.33333333333,0,0,0,0
1,0.060555369688859155,0.00911714460683127,13,15,4,0,0,1,0,8656.875,8,-4995.875,0,0,0,0
1,0.4994981599197056,0.06898534503811032,11,1,4,0,1,0,0,40550.357142857145,14,-19770.357142857145,0,0,0,0
1,0.6359986617597858,0.017832113674811138,21,5,1,0,0,0,1,46833.098750000005,8,-40680.098750000005,0,0,0,0
1,0.7283372365339579,0.025291595625854903,14,19,1,1,0,0,0,37866.5,14,-29580.5,0,0,0,0
0,0.8655068584810973,0.8594771039542283,15,1,4,0,0,1,0,73316.63636363637,11,173500.36363636365,1,0,0,0
1,0.8016058882569421,0.19626516013808118,17,10,6,0,0,0,1,33396.2,10,23778.800000000003,0,0,0,0
1,0.8260287721646036,0.029753995517806074,6,18,0,0,0,0,1,27655.285714285714,7,-18093.285714285714,0,0,0,0
1,0.9093342254934761,1.0,7,14,3,1,0,0,0,56170.36846153846,13,230828.42153846158,1,0,0,0
1,0.24422883907661425,0.015331630976735053,13,18,0,0,0,0,1,77539.5,4,-72101.5,0,0,0,0
1,0.7213114754098361,0.9790211599938574,4,7,3,0,1,0,0,72805.42857142857,7,208194.57142857142,1,1,0,1
1,0.6273001003680161,0.022242055887781692,10,7,3,0,0,0,1,29414.0,8,-22000.0,0,0,0,0
1,0.5968551354968217,0.060662059973185724,9,9,5,0,0,0,1,12012.0,4,6388.0,0,0,0,1
1,0.19805955168952827,0.023543006326500998,7,2,5,1,0,0,0,10641.625,8,-2855.625,0,0,0,0
1,0.42054198728671793,0.48585253118268035,14,3,6,0,0,0,1,38215.583333333336,12,101765.41666666666,0,0,0,0
1,0.21278019404483103,0.03342253586785057,8,12,1,0,0,0,1,51061.57142857143,7,-40450.57142857143,0,0,0,0
1,0.6955503512880562,0.02307088721567544,4,13,2,0,1,0,0,12557.333333333334,3,-4906.333333333334,0,1,0,0
1,0.9735697557711609,0.0630681188490967,2,22,4,0,0,1,0,9910.5,4,9177.5,0,1,0,1
1,0.05654064904650385,0.0354963627768843,5,3,6,0,0,0,1,34930.166666666664,6,-23726.166666666664,0,1,0,0
1,0.43961191033790564,0.02373535114942993,2,18,0,1,0,0,0,38090.1,10,-30249.1,0,1,0,0
1,0.6895282703245232,0.029037073905070973,5,15,4,0,1,0,0,9099.5,6,257.5,0,1,0,0
1,0.7310137169621946,0.015569439121447183,16,5,1,0,0,1,0,74434.08777777778,9,-68928.08777777778,0,0,0,0
0,0.041485446637671466,0.939027425539035,14,18,0,0,1,0,0,189992.758,5,79571.242,1,0,0,0
1,0.18367346938775508,0.03626923924719873,1,16,5,0,1,0,0,10823.75,4,601.25,0,1,0,1
1,0.622281699565072,0.031026968527735718,7,5,1,0,1,0,0,30341.85714285714,7,-20415.85714285714,0,0,0,0
1,0.5587152893944463,0.04506114624435017,6,6,2,0,0,0,1,10209.0,3,3730.0,0,0,0,0
1,0.7039143526262964,0.018342701750222477,23,17,6,0,1,0,0,6054.0,5,245.0,0,1,0,0
1,0.6373369019739042,0.01453777143482838,9,6,2,0,0,0,1,7152.142857142857,7,-1941.1428571428569,0,0,0,0
1,0.5346269655403145,0.026763907815910894,16,23,5,0,0,0,1,53346.4,10,-44639.4,0,0,0,0
1,0.17698226831716293,0.06820547421059849,10,19,1,0,0,1,0,70972.08777777778,9,-50415.08777777778,0,0,0,0
1,0.3626630980260957,0.18758166567748968,19,16,5,0,0,0,1,14666.375,8,40025.625,0,0,0,0
1,0.15590498494479757,0.019360380722446453,5,17,6,0,0,1,0,11784.5,8,-5194.5,0,1,0,0
1,0.899966543994647,0.04507163778014629,6,16,5,0,0,0,1,59484.0,7,-45542.0,0,0,0,0
1,0.8715289394446303,0.7700332641136772,16,2,5,0,0,0,1,89400.22222222222,9,131840.77777777778,0,0,0,0
